Unnamed: 0,item_id,name,category,price,link,short_description,designer,depth,height,width
947,60323592,BILLSBRO,Cabinets & cupboards,15.0,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-60323592/,"        Handle,          40 mm",H Preutz/A Fredriksson,,,
948,10273090,MÖLLARP,Cabinets & cupboards,12.0,https://www.ikea.com/sa/en/p/moellarp-knob-black-10273090/,"        Knob,          14 mm",K Hagberg/M Hagberg,25.0,,
959,70296343,SELSVIKEN,Cabinets & cupboards,150.0,https://www.ikea.com/sa/en/p/selsviken-door-patterned-high-gloss-brown-70296343/,"        Door,          60x64 cm",IKEA of Sweden,,64.0,60.0
962,20348896,ÖSTERNÄS,Cabinets & cupboards,49.0,https://www.ikea.com/sa/en/p/oesternaes-leather-handle-tanned-leather-20348896/,"        Leather handle,          65 mm",H Preutz/A Fredriksson,,,25.0
963,60347507,ENERYDA,Cabinets & cupboards,35.0,https://www.ikea.com/sa/en/p/eneryda-knob-brass-colour-60347507/,"        Knob,          35 mm",Francis Cayouette,,,
965,348717,BESTÅ,Cabinets & cupboards,25.0,https://www.ikea.com/sa/en/p/besta-drawer-runner-push-open-00348717/,"        Drawer runner, push-open",IKEA of Sweden,,,
971,60334312,BILLSBRO,Cabinets & cupboards,35.0,https://www.ikea.com/sa/en/p/billsbro-handle-white-60334312/,"        Handle,          320 mm",H Preutz/A Fredriksson,,,
972,40245840,BESTÅ,Cabinets & cupboards,195.0,https://www.ikea.com/sa/en/p/besta-frame-white-40245840/,"        Frame,          60x40x128 cm",IKEA of Sweden,40.0,128.0,60.0
979,40296311,SINDVIK,Cabinets & cupboards,125.0,https://www.ikea.com/sa/en/p/sindvik-glass-door-black-brown-clear-glass-40296311/,"        Glass door,          60x38 cm",Marcus Arvonen,,38.0,60.0
982,20273141,HISHULT,Cabinets & cupboards,17.0,https://www.ikea.com/sa/en/p/hishult-knob-porcelain-white-20273141/,"        Knob,          23 mm",K Hagberg/M Hagberg,24.0,,
983,20338411,BAGGANÄS,Cabinets & cupboards,50.0,https://www.ikea.com/sa/en/p/bagganaes-handle-brass-colour-20338411/,"        Handle,          335 mm",H Preutz/A Fredriksson,31.0,,9.0
987,50347503,ENERYDA,Cabinets & cupboards,17.0,https://www.ikea.com/sa/en/p/eneryda-knob-chrome-plated-50347503/,"        Knob,          20 mm",Francis Cayouette,,,
989,20245959,BESTÅ,Cabinets & cupboards,110.0,https://www.ikea.com/sa/en/p/besta-frame-black-brown-20245959/,"        Frame,          60x20x64 cm",IKEA of Sweden,20.0,64.0,60.0
992,40299885,BESTÅ,Cabinets & cupboards,475.0,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-40299885/,"        TV bench,          120x40x64 cm","402.998.85 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.The TV bench must be fixed to the wall with the included wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.",40.0,64.0,120.0
1002,70265247,MÖLLARP,Cabinets & cupboards,17.0,https://www.ikea.com/sa/en/p/moellarp-handle-black-70265247/,"        Handle,          106 mm",K Hagberg/M Hagberg,28.0,,9.0
1004,10338416,BAGGANÄS,Cabinets & cupboards,27.0,https://www.ikea.com/sa/en/p/bagganaes-knob-black-10338416/,"        Knob,          20 mm",H Preutz/A Fredriksson,28.0,,20.0
1018,70444348,SELSVIKEN,Cabinets & cupboards,60.0,https://www.ikea.com/sa/en/p/selsviken-drawer-front-high-gloss-dark-red-brown-70444348/,"        Drawer front,          60x26 cm",IKEA of Sweden,,26.0,60.0
1032,90226797,UPPLEVA,Cabinets & cupboards,145.0,https://www.ikea.com/sa/en/p/uppleva-wall-bracket-for-tv-fixed-90226797/,"        Wall bracket for TV, fixed,          37-55 """,IKEA of Sweden,,,
1035,10364523,KALLVIKEN,Cabinets & cupboards,170.0,https://www.ikea.com/sa/en/p/kallviken-door-dark-grey-concrete-effect-10364523/,"        Door,          60x64 cm",IKEA of Sweden,,64.0,60.0
1036,50342478,HACKÅS,Cabinets & cupboards,50.0,https://www.ikea.com/sa/en/p/hackas-handle-anthracite-50342478/,"        Handle,          300 mm",J Löfgren/J Pettersson,18.0,,24.0
1037,70236151,ORRNÄS,Cabinets & cupboards,29.0,https://www.ikea.com/sa/en/p/orrnaes-handle-stainless-steel-colour-stainless-steel-70236151/,"        Handle,          170 mm",IKEA of Sweden,35.0,,16.0
1038,50323597,BILLSBRO,Cabinets & cupboards,35.0,https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-50323597/,"        Handle,          320 mm",H Preutz/A Fredriksson,,,
1041,30371056,SKÄRHAMN,Cabinets & cupboards,39.0,https://www.ikea.com/sa/en/p/skaerhamn-knob-black-chrome-plated-30371056/,"        Knob,          30 mm",Ebba Strandmark,35.0,,
1046,30338420,BAGGANÄS,Cabinets & cupboards,22.0,https://www.ikea.com/sa/en/p/bagganaes-knob-stainless-steel-30338420/,"        Knob,          13 mm",H Preutz/A Fredriksson,24.0,,13.0
1047,30428901,EKET,Cabinets & cupboards,45.0,https://www.ikea.com/sa/en/p/eket-glass-door-clear-glass-30428901/,"        Glass door,          32x32 cm",304.289.01 Transforms a single open cube in the EKET series into a display case.Protects the things you love and minimises the need to dust.Tempered glass is more impact resistant than ordinary glass and the surface is easy to clean.Handle with care! A damaged edge or scratched surface can cause the glass to suddenly crack or break. Avoid bumps from the side - this is where the glass is most vulnerable.,,32.0,32.0
1048,30443628,GLASSVIK,Cabinets & cupboards,195.0,https://www.ikea.com/sa/en/p/glassvik-glass-door-dark-red-brown-clear-glass-30443628/,"        Glass door,          60x64 cm",IKEA of Sweden,,64.0,60.0
1061,40390766,SULARP,Cabinets & cupboards,45.5,https://www.ikea.com/sa/en/p/sularp-leg-chrome-plated-40390766/,        Leg,Carl Öjerstam,38.0,10.0,
1068,338407,BAGGANÄS,Cabinets & cupboards,35.0,https://www.ikea.com/sa/en/p/bagganaes-handle-brass-colour-00338407/,"        Handle,          143 mm",H Preutz/A Fredriksson,31.0,,9.0
1069,90265246,HISHULT,Cabinets & cupboards,35.0,https://www.ikea.com/sa/en/p/hishult-handle-porcelain-white-90265246/,"        Handle,          140 mm",K Hagberg/M Hagberg,37.0,,12.0
1071,50293604,BESTÅ,Cabinets & cupboards,15.0,https://www.ikea.com/sa/en/p/besta-supporting-leg-grey-50293604/,"        Supporting leg,          10 cm",IKEA of Sweden,,10.0,
1073,30303487,MALSJÖ,Cabinets & cupboards,1276.0,https://www.ikea.com/sa/en/p/malsjoe-glass-door-cabinet-black-stained-black-stained-30303487/,"        Glass-door cabinet,          60x40x186 cm",Carina Bengs,40.0,186.0,60.0
1082,60441562,TIMMERVIKEN,Cabinets & cupboards,60.0,https://www.ikea.com/sa/en/p/timmerviken-drawer-front-black-60441562/,"        Drawer front,          60x26 cm","604.415.62 Drawers make it easy to keep your things organised.To be completed with BESTÅ drawer frame 60X15X40 cm and BESTÅ drawer runner, sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.",,26.0,60.0
1093,40291851,HANVIKEN,Cabinets & cupboards,50.0,https://www.ikea.com/sa/en/p/hanviken-drawer-front-white-40291851/,"        Drawer front,          60x26 cm",Marcus Arvonen,,26.0,60.0
1122,10209202,MALINDA,Chairs,25.0,https://www.ikea.com/sa/en/p/malinda-chair-cushion-light-beige-10209202/,"        Chair cushion,          40/35x38x7 cm",IKEA of Sweden,38.0,,
1130,90339412,MILLBERGET,Chairs,350.0,https://www.ikea.com/sa/en/p/millberget-swivel-chair-bomstad-black-90339412/,        Swivel chair,Ola Wihlborg,65.0,,
1138,90184047,MARIUS,Chairs,25.0,https://www.ikea.com/sa/en/p/marius-stool-white-90184047/,        Stool,Ola Wihlborg,,,40.0
1139,20292776,MOLTE,Chairs,69.0,https://www.ikea.com/sa/en/p/molte-desk-chair-grey-20292776/,        Desk chair,Lycke von Schantz,42.0,,40.0
1140,60217799,GUNDE,Chairs,30.0,https://www.ikea.com/sa/en/p/gunde-folding-chair-white-60217799/,        Folding chair,K Hagberg/M Hagberg,45.0,78.0,41.0
1152,20336836,FLINTAN,Chairs,245.0,https://www.ikea.com/sa/en/p/flintan-office-chair-vissle-grey-20336836/,        Office chair,Henrik Preutz,69.0,,74.0
1153,50039552,IKEA PS GULLHOLMEN,Chairs,295.0,https://www.ikea.com/sa/en/p/ikea-ps-gullholmen-rocking-chair-banana-fibre-50039552/,        Rocking-chair,Maria Vinka,68.0,75.0,62.0
1154,70261150,MARKUS,Chairs,795.0,https://www.ikea.com/sa/en/p/markus-office-chair-vissle-dark-grey-70261150/,        Office chair,Henrik Preutz,60.0,,62.0
1159,60416925,KYRRE,Chairs,60.0,https://www.ikea.com/sa/en/p/kyrre-stool-birch-60416925/,        Stool,C Styrbjörn/M Axelsson,48.0,45.0,42.0
1160,90350937,TEODORES,Chairs,95.0,https://www.ikea.com/sa/en/p/teodores-chair-white-90350937/,        Chair,David Wahl,54.0,80.0,46.0
1164,60428990,NORRÅKER,Chairs,295.0,https://www.ikea.com/sa/en/p/norraker-bench-birch-60428990/,"        Bench,          103 cm",J Karlsson/N Karlsson,,45.0,29.0
1167,80349671,TOBIAS,Chairs,345.0,https://www.ikea.com/sa/en/p/tobias-chair-transparent-chrome-plated-80349671/,        Chair,Carl Öjerstam,56.0,82.0,55.0
1171,40423578,VEDBO,Chairs,975.0,https://www.ikea.com/sa/en/p/vedbo-armchair-gunnared-light-brown-pink-40423578/,        Armchair,Francis Cayouette,65.0,75.0,73.0
1175,60441779,ÖRFJÄLL,Chairs,195.0,https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-blue-green-60441779/,        Children's desk chair,S Holmbäck/U Nordentoft,53.0,,53.0
1177,50211104,JOKKMOKK,Chairs,549.0,https://www.ikea.com/sa/en/p/jokkmokk-table-and-4-chairs-antique-stain-50211104/,        Table and 4 chairs,Carina Bengs,,,
1183,10334753,MACKAPÄR,Chairs,295.0,https://www.ikea.com/sa/en/p/mackapaer-bench-with-storage-compartments-white-10334753/,"        Bench with storage compartments,          100x51 cm",Eva Lilja Löwenhielm,35.0,51.0,100.0
1185,40419982,ALEFJÄLL,Chairs,1295.0,https://www.ikea.com/sa/en/p/alefjaell-office-chair-grann-golden-brown-40419982/,        Office chair,"404.199.82 The leather ages beautifully and acquires a nice patina over time.10 year guarantee. Read about the terms in the guarantee brochure.The safety castors have a pressure-sensitive brake mechanism that keeps the chair in place when you stand up, and releases automatically when you sit down.Seat and backrest are adjustable in height and give you maximum support regardless of your body height.You get good support for your thighs and back since the seat depth is adjustable.You can lean back with perfect balance, as the tilt tension mechanism automatically adjusts the resistance to suit your weight and movements. This chair has been tested for office use and meets the requirements for durability and stability set forth in the following standards: EN 1335 and ANSI/BIFMA x5.1.",64.0,,64.0
1190,217797,GUNDE,Chairs,30.0,https://www.ikea.com/sa/en/p/gunde-folding-chair-black-00217797/,        Folding chair,K Hagberg/M Hagberg,45.0,78.0,41.0
1197,40240989,DAGOTTO,Chairs,69.0,https://www.ikea.com/sa/en/p/dagotto-foot-rest-black-40240989/,        Foot-rest,"402.409.89 This foot-rest helps you sit in a good working position at your desk and reduces strain on your legs, back and neck.It’s easy to tilt and adjust the platform to a comfortable angle just by applying pressure with your foot.Your feet stay in place when the platform is tilted because it has a non-slip textured surface.Rubber feet underneath keep the foot-rest firmly in place on the floor and protect sensitive surfaces.",,15.0,38.0
1199,80443904,KARLJAN,Chairs,125.0,https://www.ikea.com/sa/en/p/karljan-chair-red-kabusa-red-80443904/,        Chair,Francis Cayouette,55.0,81.0,49.0
1200,50295472,RÅDVIKEN,Chairs,675.0,https://www.ikea.com/sa/en/p/radviken-armchair-dark-brown-black-50295472/,        Armchair,Andreas Fredriksson,73.0,82.0,79.0
1204,30396655,HEMNES,Chairs,495.0,https://www.ikea.com/sa/en/p/hemnes-storage-bench-w-towel-rail-4-hooks-white-30396655/,"        Storage bench w towel rail/4 hooks,          64x37x173 cm",T Christensen/K Legaard,37.0,173.0,64.0
1212,60248418,FÖRSIKTIG,Chairs,15.0,https://www.ikea.com/sa/en/p/foersiktig-childrens-stool-white-green-60248418/,        Children's stool,K Hagberg/M Hagberg,24.0,13.0,37.0
1220,90309721,NILSERIK,Chairs,195.0,https://www.ikea.com/sa/en/p/nilserik-standing-support-white-vissle-grey-90309721/,        Standing support,IKEA of Sweden,,,41.0
1237,20426276,SKOGSTORP,Chairs,795.0,https://www.ikea.com/sa/en/p/skogstorp-bench-oak-white-20426276/,"        Bench,          132 cm","204.262.76 Solid oak is a hardwearing natural material which gives a warm, natural feeling.Wood is a natural living material, and variations in the grain, colour and texture makes each piece of wood furniture unique.Each piece of furniture is unique as it is handmade.For maximum quality, re-tighten the screws when necessary.",36.0,45.0,132.0
1240,60175006,JUSTINA,Chairs,19.0,https://www.ikea.com/sa/en/p/justina-chair-pad-grey-60175006/,"        Chair pad,          35/42x40x4.0 cm",IKEA of Sweden,40.0,,
1242,90325518,KULLABERG,Chairs,220.0,https://www.ikea.com/sa/en/p/kullaberg-swivel-chair-black-90325518/,        Swivel chair,Sarah Fager,58.0,,58.0
1244,90190411,BEKVÄM,Chairs,145.0,https://www.ikea.com/sa/en/p/bekvaem-stepladder-3-steps-beech-90190411/,"        Stepladder, 3 steps,          63 cm",IKEA of Sweden,,63.0,
1245,80222441,TERJE,Chairs,79.0,https://www.ikea.com/sa/en/p/terje-folding-chair-white-80222441/,        Folding chair,Lars Norinder,51.0,77.0,44.0
1247,30346986,LANGUR,Chairs,50.0,https://www.ikea.com/sa/en/p/langur-padded-seat-cover-for-highchair-yellow-30346986/,        Padded seat cover for highchair,Chenyi Ke,21.0,40.0,22.0
1248,10363651,KULLABERG,Chairs,175.0,https://www.ikea.com/sa/en/p/kullaberg-stool-pine-black-10363651/,        Stool,Sarah Fager,36.0,,36.0
1257,20259423,LERHAMN,Chairs,145.0,https://www.ikea.com/sa/en/p/lerhamn-chair-light-antique-stain-vittaryd-beige-20259423/,        Chair,Nike Karlsson,49.0,85.0,42.0
1259,70451640,LEIFARNE,Chairs,100.0,https://www.ikea.com/sa/en/p/leifarne-seat-shell-dark-yellow-70451640/,        Seat shell,Mia Lagerman,,42.0,
1269,10423589,VEDBO,Chairs,1345.0,https://www.ikea.com/sa/en/p/vedbo-high-back-armchair-gunnared-light-brown-pink-10423589/,        High-back armchair,Francis Cayouette,85.0,108.0,80.0
1281,60463498,SAKARIAS,Chairs,175.0,https://www.ikea.com/sa/en/p/sakarias-stool-frame-black-60463498/,        Stool frame,Ebba Strandmark,51.0,49.0,39.0
1290,70463582,SAKARIAS,Chairs,95.0,https://www.ikea.com/sa/en/p/sakarias-cover-for-chair-with-armrests-vibberbo-70463582/,        Cover for chair with armrests,IKEA of Sweden,,,
